,X,Down,Score,Seconds,Spread,TIMO,TIMD,TOTp,Yardline,YTG,AdjustedScore,win_probs
29221,29221,3,0,2919,-1.5,3,3,0,58,9,0,0.597580143
29222,29222,4,0,2914,-1.5,3,3,0,58,9,0,0.593946105
29223,29223,1,0,2905,1.5,3,3,0,1,10,0,0.419028683
29224,29224,1,0,2903,1.5,3,3,0,1,10,0,0.419028683
29225,29225,2,0,2865,1.5,3,3,0,1,10,0,0.412223786
29226,29226,3,0,2827,1.5,3,3,0,9,2,0,0.413415509
29227,29227,4,0,2823,1.5,3,3,0,9,2,0,0.447645551
29228,29228,1,0,2812,-1.5,2,2,0,41,10,0,0.6366114
29229,29229,2,0,2776,-1.5,2,2,0,45,6,0,0.635271963
29230,29230,3,0,2739,-1.5,2,2,0,46,5,0,0.625608878
29231,29231,1,0,2700,-1.5,2,2,0,59,10,0,0.658725639
29232,29232,2,0,2669,-1.5,2,2,0,62,7,0,0.65073965
29233,29233,1,0,2635,-1.5,2,2,0,69,10,0,0.681618128
29234,29234,2,0,2598,-1.5,2,2,0,70,9,0,0.674750063
29235,29235,3,0,2563,-1.5,2,2,0,71,8,0,0.667510229
29236,29236,1,0,2533,-1.5,2,2,0,81,10,0,0.695009551
29237,29237,2,0,2497,-1.5,2,2,0,80,11,0,0.675937465
29238,29238,1,0,2478,-1.5,2,2,0,86,10,0,0.70238693
29239,29239,2,0,2447,-1.5,2,2,0,92,4,0,0.702403869
29240,29240,0,6,2443,-1.5,2,2,6,85,0,0.121367009,0.733986248
29241,29241,0,-7,2443,1.5,3,3,7,65,0,-0.141594844,0.365171924
29242,29242,1,-7,2437,1.5,3,3,7,18,10,-0.141768972,0.358842732
29243,29243,2,-7,2431,1.5,3,3,7,18,10,-0.141943743,0.357157659
29244,29244,3,-7,2393,1.5,3,3,7,24,4,-0.143065846,0.368246375
29245,29245,1,7,2383,-1.5,2,2,7,81,10,0.143365586,0.835381899
29246,29246,2,7,2355,-1.5,2,2,7,89,2,0.144214988,0.858631057
29247,29247,3,7,2321,-1.5,2,2,7,90,1,0.145266988,0.851944041
29248,29248,1,7,2275,-1.5,2,2,7,91,9,0.146727633,0.846349895
29249,29249,2,7,2237,-1.5,2,2,7,95,5,0.147968067,0.845938489
29250,29250,3,7,2195,-1.5,2,2,7,93,7,0.14937636,0.839622134
29251,29251,3,7,2174,-1.5,2,2,7,88,12,0.150095755,0.822664401
29252,29252,4,7,2133,-1.5,2,2,7,94,6,0.151530771,0.816586954
29253,29253,0,-10,2129,1.5,3,3,10,65,0,-0.216675695,0.261384494
29254,29254,1,-10,2129,1.5,3,3,10,25,10,-0.216675695,0.23824574
29255,29255,2,-10,2091,1.5,3,3,10,18,17,-0.218634735,0.255964676
29256,29256,3,-10,2054,1.5,3,3,10,28,7,-0.220594199,0.228259534
29257,29257,4,-10,2046,1.5,3,3,10,28,7,-0.221024837,0.232361031
29258,29258,0,-17,2026,1.5,3,3,17,65,0,-0.377591359,0.147990866
29259,29259,2,-17,1984,1.5,3,3,17,30,5,-0.381565118,0.111221468
29260,29260,3,-17,1980,1.5,3,3,17,30,5,-0.381950149,0.110304737
29261,29261,1,-17,1941,1.5,3,3,17,36,10,-0.38576632,0.11482833
29262,29262,2,-17,1920,1.5,3,3,17,40,6,-0.38786915,0.113530513
29263,29263,3,-17,1911,1.5,3,3,17,40,6,-0.388780951,0.113019475
29264,29264,1,-17,1891,1.5,2,2,17,73,10,-0.390830416,0.114043888
29265,29265,2,-17,1887,1.5,2,2,17,73,10,-0.391244213,0.111796353
29266,29266,3,-17,1862,1.5,2,2,17,80,3,-0.39386056,0.113165781
29267,29267,0,-11,1859,1.5,2,2,23,85,0,-0.255056393,0.271562254
29268,29268,0,10,1859,-1.5,1,1,24,65,0,0.231869448,0.875083581
29269,29269,1,10,1859,-1.5,1,1,24,25,10,0.231869448,0.857876859
29270,29270,2,10,1839,-1.5,1,1,24,33,2,0.233126202,0.86636285
29271,29271,1,10,1833,-1.5,0,0,24,41,10,0.233507231,0.827914193
29272,29272,2,10,1812,-1.5,0,0,24,49,2,0.234855696,0.833662652
29273,29273,3,10,1808,-1.5,0,0,24,49,2,0.235115205,0.830328787
29274,29274,4,10,1803,-1.5,0,0,24,49,2,0.235440805,0.831932459
29275,29275,0,-10,1800,1.5,3,3,24,65,0,-0.235636815,0.262808469
29276,29276,1,-10,1793,1.5,3,3,24,30,10,-0.236096082,0.171507294
29277,29277,2,-10,1756,1.5,3,3,24,31,9,-0.23856906,0.170871131
29278,29278,3,-10,1721,1.5,3,3,24,24,16,-0.240981346,0.161141863
29279,29279,1,-10,1680,1.5,3,3,24,48,10,-0.243902439,0.219165434
29280,29280,2,-10,1637,1.5,3,3,24,51,7,-0.247083106,0.217110607
29281,29281,3,-10,1633,1.5,3,3,24,51,7,-0.247385348,0.204714058
29282,29282,4,-10,1629,1.5,3,3,24,51,7,-0.247688702,0.195426692
29283,29283,1,10,1621,-1.5,3,3,24,13,10,0.248298774,0.871710915
29284,29284,2,10,1596,-1.5,3,3,24,20,3,0.250234705,0.881679566
29285,29285,1,10,1564,-1.5,3,3,24,23,10,0.25278007,0.877530804
29286,29286,2,10,1558,-1.5,3,3,24,23,10,0.25326603,0.879237272
29287,29287,3,10,1519,-1.5,3,3,24,31,2,0.256494588,0.892943131
29288,29288,4,10,1513,-1.5,3,3,24,31,2,0.257002331,0.894820878
29289,29289,1,-10,1505,1.5,3,3,24,24,10,-0.257684036,0.159855848
29290,29290,2,-10,1463,1.5,3,3,24,27,7,-0.261354187,0.155004941
29291,29291,1,-10,1463,1.5,3,3,24,34,10,-0.261354187,0.16120195
29292,29292,1,-10,1408,1.5,3,3,24,29,15,-0.266406308,0.162642679
29293,29293,2,-10,1375,1.5,3,3,24,38,6,-0.269581933,0.174679839
29294,29294,1,-10,1347,1.5,3,3,24,46,10,-0.272367355,0.19474151
29295,29295,2,-10,1308,1.5,3,3,24,51,5,-0.276394996,0.182816279
29296,29296,3,-10,1265,1.5,3,3,24,48,8,-0.281049714,0.167638715
29297,29297,4,-10,1230,1.5,3,3,24,50,6,-0.285017137,0.166898414
29298,29298,1,10,1221,-1.5,3,3,24,16,10,0.286064784,0.833548354
29299,29299,2,10,1186,-1.5,3,3,24,25,1,0.290251612,0.856835489
29300,29300,1,10,1149,-1.5,3,3,24,27,10,0.294883912,0.855787199
29301,29301,1,10,1109,-1.5,3,3,24,38,10,0.300150113,0.867794097
29302,29302,2,10,1069,-1.5,3,3,24,46,2,0.30570892,0.887417882
29303,29303,1,10,1029,-1.5,3,3,24,54,10,0.311588476,0.877054667
29304,29304,2,10,1023,-1.5,3,3,24,54,10,0.3125,0.877857584
29305,29305,3,10,988,-1.5,3,3,24,58,6,0.3179815,0.897598552
29306,29306,1,10,949,-1.5,3,3,24,82,10,0.324442842,0.94097538
29307,29307,2,10,921,-1.5,3,3,24,84,8,0.329332461,0.941898894
29308,29308,3,10,900,-1.5,3,3,24,87,5,0.333148302,0.939274548
29309,29309,0,16,893,-1.5,3,3,30,85,0,0.53512005,0.939540323
29310,29310,0,-17,893,1.5,3,3,31,65,0,-0.568565053,0.051285868
29311,29311,1,-17,889,1.5,3,3,31,13,10,-0.569841295,0.049012161
29312,29312,1,-17,871,1.5,3,3,31,23,10,-0.575692642,0.051046014
29313,29313,1,-17,844,1.5,3,3,31,38,10,-0.584817779,0.046455639
29314,29314,2,-17,824,1.5,3,3,31,42,6,-0.59186403,0.039191812
29315,29315,3,-17,797,1.5,3,3,31,45,3,-0.601793477,0.033345741
29316,29316,1,-17,773,1.5,3,3,31,58,10,-0.611052381,0.041640981
29317,29317,2,-17,749,1.5,3,3,31,65,3,-0.620752232,0.033188861
29318,29318,1,-17,720,1.5,3,3,31,82,10,-0.633113084,0.034968549
29319,29319,2,-17,695,1.5,3,3,31,86,6,-0.644383337,0.029332626
29320,29320,0,-11,688,1.5,3,3,37,85,0,-0.419066625,0.143778283
29321,29321,0,10,688,-1.5,3,3,38,65,0,0.380969659,0.885106838
29322,29322,1,10,688,-1.5,3,3,38,25,10,0.380969659,0.907544692
29323,29323,2,10,653,-1.5,3,3,38,34,1,0.391030944,0.91634466
29324,29324,1,10,617,-1.5,3,3,38,40,10,0.402258993,0.916814101
29325,29325,1,10,577,-1.5,3,3,38,55,10,0.415945165,0.921962706
29326,29326,1,10,544,-1.5,3,3,38,66,10,0.428352937,0.92794492
29327,29327,2,10,506,-1.5,3,3,38,70,6,0.444115592,0.945057141
29328,29328,3,10,464,-1.5,3,3,38,73,3,0.463738896,0.95168078
29329,29329,1,10,464,-1.5,3,3,38,83,10,0.463738896,0.957521684
29330,29330,1,10,399,-1.5,3,3,38,78,15,0.5,0.958896767
29331,29331,2,10,399,-1.5,3,3,38,80,13,0.5,0.964652647
29332,29332,2,10,344,-1.5,3,3,38,85,8,0.538381902,0.97164127
29333,29333,3,10,305,-1.5,3,3,38,83,10,0.57166195,0.967045839
29334,29334,1,10,299,-1.5,3,3,38,99,1,0.577350269,0.964043313
29335,29335,0,16,295,-1.5,3,3,44,85,0,0.92998111,0.945799965
29336,29336,0,-17,295,1.5,3,3,45,65,0,-0.988104929,0.024956129
29337,29337,1,-17,295,1.5,3,3,45,25,10,-0.988104929,0.017402565
29338,29338,2,-17,290,1.5,3,3,45,33,2,-0.996557649,0.018785414
29339,29339,3,-17,271,1.5,3,3,45,25,10,-1.030776406,0.015630306
29340,29340,4,-17,267,1.5,3,3,45,25,10,-1.038440277,0.018248002
29341,29341,1,17,256,-1.5,3,3,45,89,10,1.060430865,0.991712235
29342,29342,1,17,249,-1.5,3,3,45,99,1,1.075174404,0.985557832
29343,29343,2,17,206,-1.5,3,3,45,99,1,1.18158168,0.984973459
29344,29344,3,17,161,-1.5,3,3,45,99,1,1.335646142,0.984820512
29345,29345,0,23,157,-1.5,3,3,51,85,0,1.829781754,0.95308772
29346,29346,0,-24,157,1.5,3,3,52,65,0,-1.909337482,0.017147254
29347,29347,1,-24,157,1.5,3,3,52,25,10,-1.909337482,0.006739779
29348,29348,2,-24,120,1.5,3,3,52,31,4,-2.181818182,0.007417766
29349,29349,3,-24,83,1.5,3,3,52,34,1,-2.618614683,0.008730629
29350,29350,1,-24,47,1.5,3,3,52,36,10,-3.464101615,0.008696613
29351,29351,0,NA,0,1.5,3,3,NA,64,0,NA,NA
29352,29352,0,0,3600,-3,3,3,0,65,0,0,0.609621895
29353,29353,1,0,3596,-3,3,3,0,24,10,0,0.60626678
29354,29354,1,0,3554,-3,3,3,0,37,10,0,0.613038171
29355,29355,2,0,3514,-3,3,3,0,38,9,0,0.612358947
29356,29356,3,0,3481,-3,3,3,0,44,3,0,0.619483717
29357,29357,4,0,3475,-3,3,3,0,44,3,0,0.621217059
29358,29358,1,0,3468,3,3,3,0,22,10,0,0.424100504
29359,29359,2,0,3464,3,3,3,0,22,10,0,0.420295962
29360,29360,3,0,3421,3,3,3,0,22,10,0,0.414096143
29361,29361,1,0,3416,3,3,3,0,33,10,0,0.426783057
29362,29362,2,0,3380,3,3,3,0,31,12,0,0.396164501
29363,29363,3,0,3356,3,3,3,0,37,6,0,0.422663192
29364,29364,1,0,3319,3,3,3,0,53,10,0,0.430067407
29365,29365,1,0,3294,3,3,3,0,43,20,0,0.420053105
29366,29366,2,0,3250,3,3,3,0,48,15,0,0.404699287
29367,29367,3,0,3181,3,3,3,0,55,8,0,0.418340944
29368,29368,3,0,3179,3,3,3,0,51,12,0,0.402736085
29369,29369,4,0,3145,3,3,3,0,61,2,0,0.434294533
29370,29370,1,0,3101,3,3,3,0,76,10,0,0.493518228
29371,29371,1,0,3080,3,3,3,0,69,17,0,0.493553329
29372,29372,2,0,3074,3,3,3,0,69,17,0,0.485941755
29373,29373,3,0,3070,3,3,3,0,69,17,0,0.4743075
29374,29374,4,0,3029,3,3,3,0,80,6,0,0.467630066
29375,29375,0,-3,3024,-3,2,2,3,65,0,-0.054545455,0.534717643
29376,29376,1,-3,3024,-3,2,2,3,25,10,-0.054545455,0.489674157
29377,29377,2,-3,2999,-3,2,2,3,29,6,-0.054772256,0.47995633
29378,29378,1,-3,2992,-3,2,2,3,34,10,-0.054836269,0.481773595
29379,29379,2,-3,2948,-3,2,2,3,34,10,-0.055243841,0.474986902
29380,29380,1,-3,2919,-3,2,2,3,46,10,-0.055517491,0.467686164
29381,29381,2,-3,2881,-3,2,2,3,51,5,-0.055882299,0.493545463
29382,29382,1,-3,2862,-3,2,2,3,61,10,-0.056067421,0.551074018
29383,29383,2,-3,2856,-3,2,2,3,61,10,-0.056126264,0.546501808
29384,29384,3,-3,2850,-3,2,2,3,61,10,-0.056185292,0.538208332
29385,29385,4,-3,2802,-3,2,2,3,52,19,-0.056664323,0.527895934
29386,29386,1,3,2793,3,3,3,3,2,10,0.056755513,0.538280497
29387,29387,2,3,2764,3,3,3,3,4,8,0.05705237,0.535901298
29388,29388,3,3,2717,3,3,3,3,8,4,0.057543534,0.530822098
29389,29389,4,3,2713,3,3,3,3,8,4,0.057585923,0.538918412
29390,29390,1,-3,2705,-3,2,2,3,47,10,-0.057670984,0.464597002
29391,29391,2,-3,2700,-3,2,2,3,55,2,-0.057724338,0.493677976
29392,29392,3,-3,2665,-3,2,2,3,56,1,-0.058102013,0.498638962
29393,29393,1,-3,2627,-3,2,2,3,57,10,-0.058520574,0.483862064
29394,29394,2,-3,2578,-3,2,2,3,66,1,-0.059073892,0.549189515
29395,29395,3,-3,2532,-3,2,2,3,66,1,-0.059607878,0.542025908
29396,29396,1,-3,2498,-3,2,2,3,68,10,-0.060012004,0.522805655
29397,29397,1,-3,2448,-3,2,2,3,98,2,-0.060621526,0.621419045
29398,29398,2,-3,2406,-3,2,2,3,98,2,-0.061148134,0.622892048
29399,29399,0,3,2401,-3,2,2,9,85,0,0.061211744,0.682015697
29400,29400,0,3,2401,-3,2,2,9,80,0,0.061211744,0.686477267
29401,29401,0,-4,2401,3,3,3,10,65,0,-0.081615659,0.347004542
29402,29402,1,-4,2396,3,3,3,10,17,10,-0.081700737,0.328660706
29403,29403,1,-4,2359,3,3,3,10,30,10,-0.082338697,0.32611117
29404,29404,1,-4,2325,3,3,3,10,50,10,-0.082938301,0.333150275
29405,29405,1,-4,2285,3,3,3,10,60,10,-0.083660774,0.36458077
29406,29406,1,-4,2245,3,3,3,10,77,10,-0.084402462,0.40667904
29407,29407,2,-4,2238,3,3,3,10,77,10,-0.084534297,0.405011652
29408,29408,2,-4,2238,3,3,3,10,72,15,-0.084534297,0.355053887
29409,29409,3,-4,2192,3,3,3,10,74,13,-0.085416284,0.361028607
29410,29410,4,-4,2151,3,3,3,10,82,5,-0.086226123,0.394870356
29411,29411,0,1,2147,-3,2,2,13,65,0,0.021576593,0.663960812
29412,29412,1,1,2147,-3,2,2,13,25,10,0.021576593,0.614170943
29413,29413,2,1,2141,-3,2,2,13,25,10,0.021606791,0.610564075
29414,29414,3,1,2136,-3,2,2,13,27,8,0.021632053,0.61196187
29415,29415,3,1,2089,-3,2,2,13,32,3,0.021873932,0.603844883
29416,29416,4,1,2040,-3,2,2,13,21,14,0.022134948,0.60814863
29417,29417,1,-1,2029,3,3,3,13,32,10,-0.022194838,0.456220342
29418,29418,2,-1,1994,3,3,3,13,38,4,-0.022388683,0.455362081
29419,29419,1,-1,1954,3,3,3,13,43,10,-0.022616564,0.480280001
29420,29420,2,-1,1920,3,3,3,13,49,4,-0.022815832,0.471293255
29421,29421,3,-1,1915,3,3,3,13,49,4,-0.022845583,0.466956822
29422,29422,4,-1,1912,3,3,3,13,49,4,-0.02286349,0.461859833
29423,29423,1,1,1904,-3,2,2,13,9,10,0.022911447,0.588900259
29424,29424,2,1,1869,-3,2,2,13,10,9,0.023124865,0.592321949
29425,29425,1,1,1863,-3,1,1,13,23,10,0.023162053,0.566870559
29426,29426,2,1,1842,-3,1,1,13,29,4,0.023293639,0.570336252
29427,29427,1,1,1825,-3,1,1,13,35,10,0.023401819,0.583649221
29428,29428,2,1,1820,-3,1,1,13,35,10,0.023433925,0.580093421
29429,29429,1,1,1812,-3,0,0,13,50,10,0.02348557,0.578708962
29430,29430,0,NA,1800,NA,0,NA,NA,NA,0,NA,NA
29431,29431,0,-1,1800,3,3,3,13,65,0,-0.023563681,0.480539744
29432,29432,1,-1,1800,3,3,3,13,25,10,-0.023563681,0.445032864
29433,29433,2,-1,1767,3,3,3,13,34,1,-0.023782575,0.432652671
29434,29434,1,-1,1739,3,3,3,13,52,10,-0.023973165,0.470575515
29435,29435,1,-1,1700,3,3,3,13,64,10,-0.024246432,0.502324529
29436,29436,2,-1,1659,3,3,3,13,68,6,-0.024544035,0.496155206
29437,29437,3,-1,1625,3,3,3,13,71,3,-0.024799318,0.493135701
29438,29438,4,-1,1621,3,3,3,13,71,3,-0.024829877,0.482959573
29439,29439,0,-2,1617,-3,3,3,16,65,0,-0.049721101,0.576791232
29440,29440,1,-2,1610,-3,3,3,16,30,10,-0.049829006,0.518277459
29441,29441,1,-2,1584,-3,3,3,16,20,20,-0.050236036,0.499548934
29442,29442,2,-2,1541,-3,3,3,16,18,22,-0.050931657,0.469204995
29443,29443,3,-2,1533,-3,3,3,16,15,25,-0.051064292,0.463222922
29444,29444,4,-2,1488,-3,3,3,16,27,13,-0.051830172,0.460469159
29445,29445,1,2,1480,3,3,3,16,29,10,0.05196997,0.605821815
29446,29446,1,2,1443,3,3,3,16,43,10,0.052631579,0.613081603
29447,29447,2,2,1440,3,3,3,16,43,10,0.052686337,0.611610141
29448,29448,3,2,1414,3,3,3,16,45,8,0.053168178,0.602342145
29449,29449,4,2,1408,3,3,3,16,45,8,0.053281262,0.603765198
29450,29450,4,2,1400,3,3,3,16,35,18,0.053433169,0.585274572
29451,29451,1,-2,1391,-3,3,3,16,11,10,-0.053605627,0.442253214
29452,29452,2,-2,1363,-3,3,3,16,17,4,-0.054153036,0.430829224
29453,29453,1,-2,1321,-3,3,3,16,29,10,-0.055006532,0.452571467
29454,29454,2,-2,1292,-3,3,3,16,30,9,-0.055619968,0.457033792
29455,29455,1,-2,1246,-3,3,3,16,49,10,-0.056636547,0.495552415
29456,29456,2,-2,1212,-3,3,3,16,56,3,-0.057424814,0.524760843
29457,29457,3,-2,1166,-3,3,3,16,56,3,-0.058545641,0.516079285
29458,29458,1,-2,1139,-3,3,3,16,65,10,-0.059234888,0.532846239
29459,29459,2,-2,1100,-3,3,3,16,67,8,-0.060274877,0.526752823
29460,29460,3,-2,1075,-3,3,3,16,72,3,-0.060971076,0.52735043
29461,29461,1,-2,1037,-3,3,3,16,76,10,-0.062077086,0.556336716
29462,29462,2,-2,995,-3,3,3,16,82,4,-0.063372425,0.550844293
29463,29463,3,-2,953,-3,3,3,16,85,1,-0.064752391,0.547398737
29464,29464,1,-2,926,-3,3,3,16,92,8,-0.065688619,0.57674119
29465,29465,2,-2,900,-3,3,3,16,94,6,-0.06662966,0.571215865
29466,29466,0,4,896,-3,3,3,22,85,0,0.133556113,0.747700458
29467,29467,0,-5,896,3,2,2,23,65,0,-0.166945141,0.341554132
29468,29468,1,-5,887,3,2,2,23,23,10,-0.167789014,0.345162037
29469,29469,2,-5,852,3,2,2,23,26,7,-0.171196739,0.347541181
29470,29470,3,-5,848,3,2,2,23,26,7,-0.171599556,0.342462674
29471,29471,4,-5,807,3,2,2,23,27,6,-0.175899386,0.336524361
29472,29472,1,5,795,-3,3,3,23,27,10,0.177220301,0.763495026
29473,29473,2,5,758,-3,3,3,23,35,2,0.181488502,0.769111392
29474,29474,1,5,714,-3,3,3,23,37,10,0.186989398,0.792981242
29475,29475,1,5,691,-3,3,3,23,22,25,0.19007148,0.7576367
29476,29476,2,5,665,-3,3,3,23,23,24,0.193746065,0.758102016
29477,29477,3,5,626,-3,3,3,23,21,26,0.199680766,0.729599727
29478,29478,4,5,582,-3,3,3,23,25,22,0.207078842,0.763597334
29479,29479,1,-5,572,3,2,2,23,29,10,-0.208877997,0.344808522
29480,29480,2,-5,532,3,2,2,23,32,7,-0.216574041,0.332710203
29481,29481,1,-5,493,3,2,2,23,39,10,-0.224960635,0.328362178
29482,29482,2,-5,451,3,2,2,23,46,3,-0.235180217,0.339349263
29483,29483,1,-5,418,3,2,2,23,56,10,-0.244265984,0.35789622
29484,29484,2,-5,409,3,2,2,23,56,10,-0.246932399,0.353690525
29485,29485,1,-5,368,3,2,2,23,67,10,-0.260289603,0.407353038
29486,29486,2,-5,328,3,2,2,23,67,10,-0.275658923,0.394460956
29487,29487,3,-5,323,3,2,2,23,67,10,-0.277777778,0.378985149
29488,29488,4,-5,304,3,2,2,23,73,4,-0.286299167,0.399968937
29489,29489,1,5,298,-3,3,3,23,35,10,0.289157466,0.834872055
29490,29490,1,5,250,-3,3,3,23,51,10,0.315597202,0.850642498
29491,29491,2,5,245,-3,3,3,23,54,7,0.318788357,0.850631852
29492,29492,3,5,239,-3,3,3,23,57,4,0.322748612,0.862408872
29493,29493,1,5,190,-3,3,3,23,79,10,0.361787303,0.927344494
29494,29494,2,5,150,-3,3,3,23,87,2,0.406894229,0.916478795
29495,29495,1,5,120,-3,3,3,23,90,10,0.454545455,0.92538444
29496,29496,2,5,78,-3,3,3,23,89,11,0.56254395,0.925770909
29497,29497,3,5,34,-3,3,3,23,88,12,0.845154255,0.934225022
29498,29498,0,NA,0,-3,3,3,NA,88,0,NA,NA
29499,29499,0,0,3600,-6.5,3,3,0,65,0,0,0.690201028
29500,29500,1,0,3600,-6.5,3,3,0,25,10,0,0.655177032
29501,29501,2,0,3566,-6.5,3,3,0,30,5,0,0.658654741
29502,29502,3,0,3524,-6.5,3,3,0,30,5,0,0.672536696
29503,29503,4,0,3497,-6.5,3,3,0,34,1,0,0.684522578
29504,29504,1,0,3480,-6.5,3,3,0,59,10,0,0.755190938
29505,29505,2,0,3475,-6.5,3,3,0,59,10,0,0.746493136
29506,29506,3,0,3433,-6.5,3,3,0,60,9,0,0.737893186
29507,29507,1,0,3409,-6.5,3,3,0,89,10,0,0.798232731
29508,29508,2,0,3368,-6.5,3,3,0,86,13,0,0.74633919
29509,29509,3,0,3323,-6.5,3,3,0,88,11,0,0.738696485
29510,29510,1,0,3319,-6.5,3,3,0,96,4,0,0.806782615
29511,29511,2,0,3313,-6.5,3,3,0,96,4,0,0.800725144
29512,29512,3,0,3270,-6.5,3,3,0,95,5,0,0.796805019
29513,29513,4,0,3265,-6.5,3,3,0,95,5,0,0.762438899
29514,29514,0,-3,3261,6.5,3,3,3,65,0,-0.052526598,0.393227174
29515,29515,1,-3,3261,6.5,3,3,3,25,10,-0.052526598,0.232063051
29516,29516,1,-3,3222,6.5,3,3,3,38,10,-0.052843442,0.255753465
29517,29517,1,-3,3182,6.5,3,3,3,58,10,-0.053174441,0.30336913
29518,29518,1,-3,3161,6.5,3,3,3,53,15,-0.053350725,0.258704757
29519,29519,2,-3,3131,6.5,3,3,3,65,3,-0.053605627,0.360174836
29520,29520,1,-3,3092,6.5,3,3,3,70,10,-0.053942528,0.323125949
29521,29521,2,-3,3086,6.5,3,3,3,70,10,-0.053994925,0.323346381
29522,29522,3,-3,3042,6.5,3,3,3,79,1,-0.054383891,0.321464545
29523,29523,4,-3,2999,6.5,3,3,3,78,2,-0.054772256,0.282567488
29524,29524,1,3,2994,-6.5,3,3,3,30,10,0.054817956,0.785351285
